ticker,fiscalPeriod,estimateType,estimateDate,relativeFiscalPeriod,estimates,upRevisions,downRevisions,mean,high,low,price
AAPL,2024Q3,R,2024-05-06T00:00:00,1,35,17,8,1.3305,1.4,1.27,181.71
AAPL,2024Q3,R,2024-05-07T00:00:00,1,35,17,8,1.3306,1.4,1.27,182.4
AAPL,2024Q3,R,2024-05-08T00:00:00,1,35,17,8,1.3307,1.4,1.27,182.74
AAPL,2024Q3,R,2024-05-12T00:00:00,1,33,17,8,1.3271,1.4,1.27,183.05
AAPL,2024Q3,R,2024-05-13T00:00:00,1,33,17,8,1.327,1.4,1.27,186.28
AAPL,2024Q3,R,2024-05-20T00:00:00,1,34,17,8,1.3265,1.4,1.27,191.04
AAPL,2024Q3,R,2024-05-30T00:00:00,1,33,16,8,1.3264,1.4,1.27,191.29
AAPL,2024Q3,R,2024-05-31T00:00:00,1,33,16,8,1.3264,1.4,1.27,192.25
AAPL,2024Q3,R,2024-06-07T00:00:00,1,33,16,8,1.3266,1.4,1.27,196.89
AAPL,2024Q3,R,2024-06-10T00:00:00,1,33,16,8,1.3263,1.4,1.27,193.12
AAPL,2024Q3,R,2024-06-12T00:00:00,1,33,16,8,1.3264,1.4,1.27,213.07
AAPL,2024Q3,R,2024-06-18T00:00:00,1,33,16,8,1.3264,1.4,1.27,214.29
AAPL,2024Q3,R,2024-06-19T00:00:00,1,32,16,8,1.3263,1.4,1.27,214.29
AAPL,2024Q3,R,2024-06-24T00:00:00,1,32,16,8,1.3266,1.4,1.27,208.14
AAPL,2024Q3,R,2024-06-26T00:00:00,1,32,16,8,1.3266,1.4,1.27,213.25
AAPL,2024Q3,R,2024-06-27T00:00:00,1,32,16,8,1.3278,1.4,1.27,214.1
AAPL,2024Q3,R,2024-07-03T00:00:00,1,31,15,8,1.3271,1.4,1.27,221.55
AAPL,2024Q3,R,2024-07-08T00:00:00,1,31,15,8,1.3274,1.4,1.27,227.82
AAPL,2024Q3,R,2024-07-10T00:00:00,1,31,14,8,1.3274,1.4,1.27,232.98
AAPL,2024Q3,R,2024-07-12T00:00:00,1,31,14,8,1.3335,1.45,1.28,230.54
AAPL,2024Q3,R,2024-07-13T00:00:00,1,31,14,7,1.3335,1.45,1.28,230.54
AAPL,2024Q3,R,2024-07-16T00:00:00,1,31,14,7,1.3345,1.45,1.28,234.82
AAPL,2024Q3,R,2024-07-17T00:00:00,1,31,4,0,1.3355,1.45,1.28,228.88
AAPL,2024Q3,R,2024-07-18T00:00:00,1,31,4,0,1.3356,1.45,1.28,224.18
AAPL,2024Q3,R,2024-07-19T00:00:00,1,31,5,0,1.3358,1.45,1.28,224.31
AAPL,2024Q3,R,2024-07-21T00:00:00,1,30,5,0,1.337,1.45,1.28,224.31
AAPL,2024Q3,R,2024-07-23T00:00:00,1,30,7,0,1.3389,1.45,1.28,225.01
AAPL,2024Q3,R,2024-07-24T00:00:00,1,30,8,0,1.3396,1.45,1.28,218.54
AAPL,2024Q3,R,2024-07-25T00:00:00,1,30,9,0,1.3453,1.45,1.29,217.49
AAPL,2024Q3,R,2024-07-26T00:00:00,1,30,10,0,1.3465,1.45,1.29,217.96
AAPL,2024Q3,R,2024-07-27T00:00:00,1,29,10,0,1.3446,1.45,1.29,217.96
AAPL,2024Q3,S,2023-07-06T00:00:00,5,16,3,8,87991.0212,92581.0,85666.0,191.81
AAPL,2024Q3,S,2023-07-08T00:00:00,5,16,3,8,87991.0212,92581.0,85666.0,190.68
AAPL,2024Q3,S,2023-07-09T00:00:00,5,16,3,8,87991.0212,92581.0,85666.0,190.68
AAPL,2024Q3,S,2023-07-10T00:00:00,5,17,3,8,87937.3685,92581.0,85666.0,188.61
AAPL,2024Q3,S,2023-07-11T00:00:00,5,17,3,8,87937.3685,92581.0,85666.0,188.08
AAPL,2024Q3,S,2023-07-12T00:00:00,5,17,3,8,87937.3685,92581.0,85666.0,189.77
AAPL,2024Q3,S,2023-07-15T00:00:00,5,17,3,8,87937.3685,92581.0,85666.0,190.69
AAPL,2024Q3,S,2023-07-16T00:00:00,5,17,3,8,87937.3685,92581.0,85666.0,190.69
AAPL,2024Q3,S,2023-07-17T00:00:00,5,17,3,7,87986.1754,92581.0,85666.0,193.99
AAPL,2024Q3,S,2023-07-18T00:00:00,5,17,3,7,87986.1754,92581.0,85666.0,193.73
AAPL,2024Q3,S,2023-07-19T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,195.1
AAPL,2024Q3,S,2023-07-22T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,191.94
AAPL,2024Q3,S,2023-07-23T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,191.94
AAPL,2024Q3,S,2023-07-24T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,192.75
AAPL,2024Q3,S,2023-07-25T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,193.62
AAPL,2024Q3,S,2023-07-26T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,194.5
AAPL,2024Q3,S,2023-07-29T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,195.83
AAPL,2024Q3,S,2023-07-30T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,195.83
AAPL,2024Q3,S,2023-07-31T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,196.45
AAPL,2024Q3,S,2023-08-01T00:00:00,5,17,2,0,87983.5725,92581.0,85666.0,195.605
AAPL,2024Q3,S,2023-08-04T00:00:00,4,24,6,6,88048.1871,91621.0,84456.0,181.99
AAPL,2024Q3,S,2023-08-07T00:00:00,4,24,6,6,88048.167,91621.0,84456.0,178.85
AAPL,2024Q3,S,2023-08-11T00:00:00,4,24,6,6,88046.5836,91621.0,84456.0,177.79
AAPL,2024Q3,S,2023-08-14T00:00:00,4,23,6,6,88019.609,91621.0,84456.0,179.46
